Feature ID	Taxon	Confidence
d8d1107bfb8db7d7dde58df61be6b86b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_luteola	0.9979033310676427
4086d869bae3f5fe51ca642760e0278f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_sp	0.942801729336047
dd5a58ec9cb7a711e25ea870c4afcd99	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae	0.9999606467336771
a23da9d784cfee4ba8619f9c9e7174aa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella	0.9880026673790673
dfa81e7bb5e7d19abdfebd107470c2ab	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9558745209825407
722f4e6600e821f63fd4025fd5be1329	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9999787029335184
84eeae87fc604e54aebbb88427a33186	k__Fungi	0.9999999999999918
ab4c68fa23cc157441ad01e0e88ae6fb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.8974890973481554
56eb04a53632306e2a3071513642d0b9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella	0.9873127928025769
63db67636a3a19e76fe7be3fff058f4e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae	0.9999194379920365
b4ce6b52de3dedcc6306aee348ca179b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.9995370765573786
8b3d9a17fbdd275a7a6d2846a4af6cb0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9999755896380401
386c54b095dd155bf84270fc169a0f75	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.9969915719769495
4115d44430b960f9070d08cb98e14ee3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.964476951320244
a74728e4a5e60f0f726c03c2d27a3472	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.9999255262438709
639a61ae06a290725664aad492f795d7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999798335677036
ace2e6d11399f942ba83aeea9ecd69f2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_delicatulum	0.9555293588267696
659b1d226f9bc80a0d63f20c32cc98b1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bulleromyces;s__Bulleromyces_albus	0.8390511892096054
6bf4bcb8353e1d0067872f264eb5bb5e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.995450444998105
f25cf646b6baefb318d5197db50825a1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium	0.9785769184531989
8e1a4a79620193c8320bc1a43e7e5126	k__Fungi	0.9999999999999953
d92c0e43b693c636e69c2122eb2f7641	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.831570870847987
9a47c7ae7ca5dad4dc2eb47b002a3410	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.9999427458541005
681087bd1dead2eb07e14e4ddc911bb8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.7933658257547956
61c057ef2489ce637778758432c5d6e6	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__unidentified	0.9565350770657076
d554abb6b03505c40c5c32163ca2bfac	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9011520803775258
07ca423bb05c0af7670272ebb6d1be65	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme	0.9999845505037986
7b84ad182d3fe412eb9c1b32c41154eb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.9999493782205244
63ded11d533edb538186085ae6475cec	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7125797982508384
99f30da08fa7073110919e71267ef0f3	k__Fungi	0.9999999999999993
99cd79a375dfa78bee8c4a588d9c8adb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_eucalypti	0.970611936481104
05a05882b4d53b3d74f501f712c9fcd0	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila	0.7317069849652967
aa0a00d07d9b198be722de7e9d936403	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_ampeli	0.7994919531367671
f9ac16ab1af35caa5c865e4b45363933	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae	0.9999611390433554
e73518751867af64b5962acb9fafd42f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.993259931760277
7e68511d972e9dfb4cd6db69c76ae863	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__unidentified	0.954925838508332
7a4126323686f325fc57c300fe54d21b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Strelitziana;s__Strelitziana_albiziae	0.9998737070903223
cfb6d7eb6ce99bbc30efa50cbb5ff4a5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.9985920715253003
314bee763b2b14bf2597bfadda607f95	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Uwebraunia;s__Uwebraunia_dekkeri	0.9876669590801774
4ad0412328dd6298578bb5fb37ccecf3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.9501375789194926
d560cce97520ff746fc3e79a6da2e176	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9609319269318538
b87e74cece89baa3df8446d14a48289b	k__Fungi	1.0000000000000093
f24c3f0be91873026a88541091316677	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma	0.7285179237159325
a45b5c5f87726f5973d0d17b7e944938	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma	0.7712945008898893
3aaf0b47f2596ff2268eaae2f951e514	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma	0.7089371870478532
3681978097d712e4b15ff331fbcfd882	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae	0.9874576363501282
09fa0012ae95329992929abc5f09e8dd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.959632759748209
e8d0cdb6ef8b5ff1cb38973620f5cb2c	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.999813081743497
4e065fec04e3788256055580082f72e6	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_phaffii	0.9969013877673446
7bb21bae78d0205e919cd0f92859a6f4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.996894470049257
662b8d2ceb644cfaab5c7bee7161a33b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9639600410091005
b09e02d86f4af19f6f940b84b3fcf24b	k__Fungi	1.0000000000000038
94102f10ecd8855185798974a360d037	k__Fungi	1.0000000000000104
86796998bd49500775784a778b21d391	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.9996324633183474
1029b0db3570113e1e3ff6b8fc0faed0	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_yunnanense	0.9886473420684205
566d21ff66819d596094e06d1ef65c53	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Strelitziana;s__Strelitziana_albiziae	0.9999196701327684
9d314ed2f5e8b441b90e16061ca816c8	k__Fungi	1.0000000000000036
e86c65784d1ace6b7e35e4f9c7293259	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9274842710573361
1adef85c31f68d302c9cdc25baa97b39	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis	0.9926305181000794
01f3974019976e80be24f2a1a7053603	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium;s__Bulleribasidium_variabile	0.7167658753497644
df36cb3ffda6d2f1c5d8ee54cc1bcecb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999904898031484
5c57d6d9dc3ebec9028db87d1d33f972	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9943839712718929
b1eed4c7cf5843c764853dca1db30d06	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma	0.7254842598115068
bcddd8070422ceae536cc0ebb936e265	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_zeae	0.9828287916180295
943f85ccf6debe8d7aaf1f267781d4aa	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.8138638621627463
21aff173f82dfe5db2cbb384308a1e54	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.9999431894967119
b17347ffa08a3a8df5a6c21521229faf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.941234281692895
772c4970e8b0141fda40fb8a3358e07b	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_sp	0.9806099358899193
08f50a2a96716bfd21b3b2c7f0ed6559	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora;s__Articulospora_proliferata	0.9999994581085379
84be8d4f40df850ebbdf7a2a9892e967	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.9966705739948931
99cc90b9e975725a542ab9e40b2d6000	k__Fungi	0.9999999999999885
6a72a30a99180354974d84c86cf73066	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.9999574212075236
5f245dd55bbbacfddab335a6475aec9c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.9990886512383673
41d7676468fa4e8e8ae33d6bed28bade	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella	0.8859080784475784
0d68e58dac64df2b6924212708b01450	k__Fungi;p__Basidiomycota	0.7455325686610244
d8e118cc60af4beefe218db7c0eefb4f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.893828752773735
da88e19878c1430861d1635ea8698623	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__unidentified	0.9809060734461759
d407f9dbefbf5d1196cd166cc1b23ce6	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_babjevae	0.9980654586935584
c88ab8c7468d62cae0146a1290b3ff24	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	0.9971946609842681
0b6f2c0459d43454a48bdffc2c550876	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7062430309947777
532512255caceb994d055cd740b5389f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.7370214552919795
8ce69fc8160621429c390f77970c63a8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Peltaster;s__Peltaster_fructicola	0.9999996942493864
63f5ca47ab5e7f06a171b630b36666dd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.998849376003067
46df065d8db8b0a54fba4dc52f7ff1c0	k__Fungi;p__Basidiomycota	0.7042382056254544
3ddedd4bb606329b54e6d8e8d0526696	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.8714477883820245
5ffeba3f683d8ca8033264bc1dc9f887	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.9969101421092171
f09aaea9f9dbf653ff132a68aa2fc097	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.9999998473276442
3dd641b386e88f2cee198646f54ad275	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae	0.9880982913415312
c24e30bd69f8bb487d885540541ca79f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_eucalypti	0.9600336448761785
09a9e053513161505c1e0cae2a148904	k__Fungi	1.0000000000000036
252a9f596a4b939b7aa58a47f79c4ed6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae	0.9993898005543744
dfccd0982272bbbd74eb2061fed8888e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999768162863432
1990250b671fb534b7133d35063481d0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999194413586536
1286c1e6b7fde3f8ce4292cd7f4e5238	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7065452428508792
1cf6e2dac4af27fb802fc5f2ece4395c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9713362933525128
4fe3b21b12758f8c4610b7339de940b6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella	0.9530317826796544
7e56181f73de3d2ccd320ed76eef4a37	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.99997185502946
ffe31cae6a21345ad42736655db7061c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9172308827250792
896411e56d9dfe333690f08a057d88ee	k__Fungi	0.9999999999999921
e61311af12eb55d2999fd64c3d07eb9d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella	0.7027295370135681
57b3776d28122e6d6a6bf1c4c39bbaf9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.8938265878857785
5f9f23e563c4fcb6c1f39bf36b7084ef	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.8946510870412644
538aa0af1ff22c12053b63c2e4e1a137	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.7802717280053092
c2827bb69e9cb8ddd307fe95f20b3b21	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_eucalypti	0.9916278153177955
1be041f37f3098fbe202b0b45e86b825	k__Fungi	0.9999999999999997
9d19fe5e161863621653316054f16ef5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.8964198444001605
e945ac9cf81ff062053fd2e04bed472f	k__Fungi	1.0000000000000016
cd5746d2a4d06b070eb10fe360655d1f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9229799046817946
cc3622f38fbfa35001571647e91571d2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__unidentified	0.9975111486389528
7d6209ce8b059a5b2ba2dd7252739292	k__Fungi	0.999999999999988
1b31b4d7ef907a16bdf23bb70b625573	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__unidentified	0.9273510713314456
760f3282e472dbbbf0fba1d101bab31d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium;s__Bulleribasidium_oberjochense	0.7463833702520111
95209acb173a6970f4f87d0967f20cfc	k__Fungi;p__Ascomycota	0.7689530697961127
a4bab8bd805ab77daafb6e06ccb8889f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora	0.9999893296071892
c49c9f8ea762f02502e68b151a6fcc98	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__unidentified	0.7838156418121721
2469b28962544105877dd2508188b3fb	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_ulmi	0.9889462232953452
47de2c569bd984bd8891b162eaa2831e	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila	0.9971836132254219
10a12b08c1385a5f603ff9c3cd3e9933	k__Fungi	0.9999999999999898
5f90bc43ab81af0756d1211142c92736	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Curvibasidium;s__Curvibasidium_pallidicorallinum	0.849022850925516
ca12f313a52b57a007bb978b0c5398ce	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Genolevuria;s__unidentified	0.9423387845404796
46361f331062e773043cda78248fcc69	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.8712485618518762
738639116219733f3369b841ef0d93a2	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_babjevae	0.997949034275082
95bb0d8569e8d10ef816506cb3682dfc	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__unidentified	0.9921877925052817
94dbd197dd91e030aac1fff971670add	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7122912882148494
0dcc0e8d70f82ab58c64005a7b938799	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.9818033551780895
441e130a889e5fe5f4f7ed87c1ec9018	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9889471644169071
8aa13fb3fa7f3cfc65a8bc0711520248	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.99996902937711
47548a396f8d418789eeee396f6e327b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_japonica	0.8497659326871582
506993ae43a84e3eda1ab950dd97a895	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9994420706596782
bc835858d008705215c8c6eb29a33cfc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_delicatulum	0.8708390033724918
1f18b7475c20b6054122bdafa3ac2e3b	k__Fungi	0.9999999999999875
71f3d8b14459c2d9ada1a8e496d92d79	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae	0.76934812423125
f49a18a8685db97dd849f557742cfd70	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.9945605032028999
6af442fb1df1beeeb7286315ea752f9f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_pseudorobusta	0.7087109033187882
ee0a6c4c80dbeea9b1d49126e4500a3d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma	0.7297401741073914
ed881e687242805da45f95d43c4f3731	k__Fungi	0.9999999999999996
9057ff2f77ac3841f30859bf01b99b94	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales	0.999999998020187
9aa542c218d22d4e2741b563d53b5e9a	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Buckleyzymaceae;g__Buckleyzyma;s__Buckleyzyma_aurantiaca	0.9999891675749185
449f07855bcc795c0ef6a5e571bd56b7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9667804996183389
b979f8e2d33ad38a220582b4fdb6aad0	k__Fungi;p__Basidiomycota	0.8786817421635019
972f18728af15be9fc0eabd4b949c723	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7149285475321581
95f3a41e5ff5d4379dac65ba37910784	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9173482695687966
6350bf3212f3bf712899a0263904bda9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales	0.9999999968505763
38942eefaf631e5677b2f69e850118b2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999780183219293
4600ddf170902f287a9d91e55041c63c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora;s__Articulospora_proliferata	0.999999132459642
1cae0457292a3c2700348b3af2583d6d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9058038281006119
a80da44fbfeaeefa9aeb657869b75b2f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium	0.98296662103451
beb89cf192b42c439be3d667b0b23afc	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Curvibasidium;s__Curvibasidium_pallidicorallinum	0.8480420904474186
1e2dba8a6913735ac02c2565a3bd1987	k__Fungi	0.9999999999999873
28df37d6c107b4e71c5318b52c7cc563	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9990574861368317
4af72d250c2d5793f69dacad12ed705a	k__Fungi;p__Basidiomycota;c__Tremellomycetes	0.7087292341344892
14a1b35d0cfa765a1e1a280ed8267570	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__unidentified	0.9397663861952947
41d36e56534a666aea9458bff7329143	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_zeae	0.9847543544147516
534fad209d827745d70d15c98cf134da	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.8965000429213646
74f2b38abb82fc9b29faa8b32141be2e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis	0.9999997947306548
307db169c4f5ccb9d0431ef9df688f85	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.9093302142846039
b0a10ff925a9acd0dcaee82ff6d34f85	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.9037140303080378
e07f939a852c761540e240e3b6c62041	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.8341640733448339
f998b9d157bd1dfa5d24a0c54331ca5c	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__unidentified	0.999991097749705
